algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
AFP,feynman_I_6_2a,0.0,Feynman,0.0,1.0,0.0008968477023230251,8.043354775966624e-07
AFP,feynman_I_6_2a,0.001,Feynman,12.5,1.0,0.00033405422821693257,1.1159222123218905e-07
AFP,feynman_I_6_2a,0.01,Feynman,0.0,0.0,0.003207439467701445,1.0287615021175718e-05
AFP,feynman_I_6_2b,0.0,Feynman,0.0,0.0,0.01646119370524867,0.00027093419221867735
AFP,feynman_I_6_2b,0.001,Feynman,0.0,0.0,0.013331283294311887,0.00017770732339145577
AFP,feynman_I_6_2b,0.01,Feynman,0.0,0.0,0.017844392643563207,0.0003183716631809649
AFP,feynman_I_8_14,0.0,Feynman,0.0,0.0,0.34316244415397307,0.11132709692708372
AFP,feynman_I_8_14,0.001,Feynman,0.0,0.0,0.21719238726583046,0.04609370636031648
AFP,feynman_I_8_14,0.01,Feynman,0.0,0.0,0.37861871826162113,0.1339644159472032
AFP,feynman_I_9_18,0.0,Feynman,0.0,0.0,0.04737454797848439,0.0022418330096515234
AFP,feynman_I_9_18,0.001,Feynman,0.0,0.0,0.04619086086336803,0.0021313227445162457
AFP,feynman_I_9_18,0.01,Feynman,0.0,0.0,0.05231094262175105,0.0027326974967154965
AFP,feynman_test_1,0.0,Feynman,0.0,0.0,2.528005180756612,2.0002373627710965
AFP,feynman_test_1,0.001,Feynman,0.0,0.0,2.429620839522968,1.9319644183661953
AFP,feynman_test_1,0.01,Feynman,0.0,0.0,2.6795766238784795,2.101708150882249
AFP,feynman_test_11,0.0,Feynman,0.0,0.0,0.2963853125115633,0.08419798880507758
AFP,feynman_test_11,0.001,Feynman,0.0,0.0,0.3306456948734407,0.10375314250998423
AFP,feynman_test_11,0.01,Feynman,0.0,0.0,0.34650373109954763,0.11338657261891784
AFP,feynman_test_12,0.0,Feynman,0.0,1.0,0.018931920109614215,0.0003583533827928112
AFP,feynman_test_12,0.001,Feynman,0.0,1.0,0.08231595841712042,0.006753063661312185
AFP,feynman_test_12,0.01,Feynman,0.0,0.0,0.9783988338232253,0.6715477217220029
AFP,feynman_test_13,0.0,Feynman,0.0,0.0,0.004797962705765657,2.3020181159606234e-05
AFP,feynman_test_13,0.001,Feynman,0.0,0.0,0.004761566448975145,2.267225803047663e-05
AFP,feynman_test_13,0.01,Feynman,0.0,0.0,0.004749234054318995,2.255496973741821e-05
AFP,feynman_test_14,0.0,Feynman,0.0,0.0,5.834972305940219,3.556687216166805
AFP,feynman_test_14,0.001,Feynman,0.0,0.0,5.245783035327642,3.3505438704199353
AFP,feynman_test_14,0.01,Feynman,0.0,0.0,5.555285495001196,3.4613888722310495
AFP,feynman_test_15,0.0,Feynman,0.0,0.0,0.23525379570267024,0.05386711025283572
AFP,feynman_test_15,0.001,Feynman,0.0,0.0,0.1903306936493522,0.035585047647662287
AFP,feynman_test_15,0.01,Feynman,0.0,0.0,0.24783638005775066,0.05961033939895335
AFP,feynman_test_16,0.0,Feynman,0.0,0.0,6.477742021297579,3.7602960256036355
AFP,feynman_test_16,0.001,Feynman,0.0,0.0,4.854487523124528,3.201365372307761
AFP,feynman_test_16,0.01,Feynman,0.0,0.0,5.263938570105112,3.3572123786365675
AFP,feynman_test_17,0.0,Feynman,0.0,0.0,306.1577810768834,11.448211855587427
AFP,feynman_test_17,0.001,Feynman,0.0,0.0,311.90025122266377,11.485377137510621
AFP,feynman_test_17,0.01,Feynman,0.0,0.0,331.6057780339625,11.607902789616327
AFP,feynman_test_18,0.0,Feynman,0.0,0.0,0.27082032203449513,0.07077867968695026
AFP,feynman_test_18,0.001,Feynman,0.0,0.0,0.2420225997443536,0.056923606240316456
AFP,feynman_test_18,0.01,Feynman,0.0,0.0,0.17587702234585886,0.0304639526530185
AFP,feynman_test_19,0.0,Feynman,0.0,0.0,2.8505764661413346,2.21110405349076
AFP,feynman_test_19,0.001,Feynman,0.0,0.0,2.968291123734001,2.283478947012718
AFP,feynman_test_19,0.01,Feynman,0.0,0.0,2.861545366993299,2.217946377636505
AFP,feynman_test_2,0.0,Feynman,0.0,0.0,0.5951352906024051,0.30320054623613896
AFP,feynman_test_2,0.001,Feynman,0.0,0.0,0.7093021483035177,0.40753598741532715
AFP,feynman_test_2,0.01,Feynman,0.0,0.0,1.0334654364422946,0.7266065251649073
AFP,feynman_test_20,0.0,Feynman,0.0,0.0,3.9892559067471587,2.82815129994432
AFP,feynman_test_20,0.001,Feynman,0.0,0.0,6.394069519974634,3.7349068774811327
AFP,feynman_test_20,0.01,Feynman,0.0,0.0,4.391635528339174,3.009953797276791
AFP,feynman_test_3,0.0,Feynman,0.0,0.0,0.2695961332754485,0.07016212438288356
AFP,feynman_test_3,0.001,Feynman,0.0,0.0,0.27489832606977455,0.07284990724950925
AFP,feynman_test_3,0.01,Feynman,0.0,0.0,0.36100729360317413,0.12250632205362356
AFP,feynman_test_4,0.0,Feynman,0.0,0.0,0.076163519255691,0.005784121336583978
AFP,feynman_test_4,0.001,Feynman,0.0,0.0,0.09349682800818096,0.008703669784761451
AFP,feynman_test_4,0.01,Feynman,0.0,0.0,0.13866517828848343,0.01904550905818921
AFP,feynman_test_5,0.0,Feynman,0.0,0.0,0.36734979177950683,0.12658495774359435
AFP,feynman_test_5,0.001,Feynman,0.0,0.0,0.37016867840805195,0.12841507070753674
AFP,feynman_test_5,0.01,Feynman,0.0,0.0,0.5742725760492023,0.2850202767162683
AFP,feynman_test_6,0.0,Feynman,0.0,0.0,0.14873281932278848,0.021880321847853754
AFP,feynman_test_6,0.001,Feynman,0.0,0.0,0.15287561287915755,0.02310203415742231
AFP,feynman_test_6,0.01,Feynman,0.0,0.0,0.18775768515725064,0.0346457913850135
AFP,feynman_test_7,0.0,Feynman,0.0,0.0,0.08904623525974012,0.007897960849212857
AFP,feynman_test_7,0.001,Feynman,0.0,0.0,0.11416976859923969,0.0129505149669045
AFP,feynman_test_7,0.01,Feynman,0.0,0.0,0.238029374360372,0.05511108126149853
AFP,feynman_test_8,0.0,Feynman,0.0,0.0,0.10263411544169254,0.01047866814210149
AFP,feynman_test_8,0.001,Feynman,0.0,0.0,0.08392594031434933,0.007018873433926312
AFP,feynman_test_8,0.01,Feynman,0.0,0.0,0.11130794894706528,0.012313338234793492
AFP,feynman_test_9,0.0,Feynman,0.0,0.0,1044.9601917533805,13.903469055114128
AFP,feynman_test_9,0.001,Feynman,0.0,0.0,1202.664489894022,14.184590256485917
AFP,feynman_test_9,0.01,Feynman,0.0,0.0,1251.3577709395438,14.263969553694531
AFP,strogatz_bacres1,0.0,Strogatz,0.0,0.0,0.21378978019678213,0.044692322441159386
AFP,strogatz_bacres1,0.001,Strogatz,0.0,0.0,0.20944892190299016,0.04293385981297956
AFP,strogatz_bacres1,0.01,Strogatz,0.0,0.0,0.3125503273970408,0.09320588292017519
AFP,strogatz_bacres2,0.0,Strogatz,0.0,0.0,0.15407044890035346,0.023460344610543304
AFP,strogatz_bacres2,0.001,Strogatz,0.0,0.0,0.177747330144103,0.031105288701440127
AFP,strogatz_bacres2,0.01,Strogatz,0.0,0.0,0.2666273568233631,0.06867695917141567
AFP,strogatz_barmag1,0.0,Strogatz,0.0,0.0,0.045547271608818315,0.0020724050354738372
AFP,strogatz_barmag1,0.001,Strogatz,0.0,0.0,0.040001207997848114,0.0015988178506003389
AFP,strogatz_barmag1,0.01,Strogatz,0.0,0.0,0.04694994523442707,0.0022018714583767144
AFP,strogatz_barmag2,0.0,Strogatz,0.0,0.0,0.04288528971579917,0.0018374589119513477
AFP,strogatz_barmag2,0.001,Strogatz,0.0,0.0,0.04757526077383808,0.002260847794206684
AFP,strogatz_barmag2,0.01,Strogatz,0.0,0.0,0.04515542141670614,0.0020369361196466494
AFP,strogatz_glider1,0.0,Strogatz,50.0,1.0,0.0006223403090435781,3.873073853220438e-07
AFP,strogatz_glider1,0.001,Strogatz,25.0,1.0,0.0036353568478447347,1.3215732083099975e-05
AFP,strogatz_glider1,0.01,Strogatz,0.0,0.0,0.025023596017913,0.0006259843885512807
AFP,strogatz_glider2,0.0,Strogatz,62.5,1.0,2.494283491634153e-14,0.0
AFP,strogatz_glider2,0.001,Strogatz,12.5,1.0,0.0020239122282512617,4.096212318249718e-06
AFP,strogatz_glider2,0.01,Strogatz,12.5,0.0,0.1079712057835103,0.011590352883870936
AFP,strogatz_lv1,0.0,Strogatz,0.0,0.0,2.1813371563845854,1.7506304466461726
AFP,strogatz_lv1,0.001,Strogatz,0.0,0.0,0.5910519403876883,0.2996173598725999
AFP,strogatz_lv1,0.01,Strogatz,0.0,0.0,0.8625039773172063,0.5561315025071116
AFP,strogatz_lv2,0.0,Strogatz,12.5,0.0,0.06636856826840305,0.00439511417404362
AFP,strogatz_lv2,0.001,Strogatz,0.0,0.0,0.33629987602528266,0.10714676531674427
AFP,strogatz_lv2,0.01,Strogatz,0.0,0.0,0.08396004236431666,0.007024558629783975
AFP,strogatz_predprey1,0.0,Strogatz,0.0,0.0,0.459352403200748,0.19145028811963424
AFP,strogatz_predprey1,0.001,Strogatz,0.0,0.0,0.296321324874386,0.08416312484521214
AFP,strogatz_predprey1,0.01,Strogatz,0.0,0.0,0.3407965873195523,0.10987837727039693
AFP,strogatz_predprey2,0.0,Strogatz,0.0,0.0,0.26223172685019647,0.06650422403351144
AFP,strogatz_predprey2,0.001,Strogatz,0.0,0.0,0.20594560099244164,0.04153878451033199
AFP,strogatz_predprey2,0.01,Strogatz,0.0,0.0,0.22128066754861592,0.0478040913315248
AFP,strogatz_shearflow1,0.0,Strogatz,0.0,0.0,0.1525922408522059,0.023017446349177774
AFP,strogatz_shearflow1,0.001,Strogatz,0.0,0.0,0.16240174707417493,0.02603252178195063
AFP,strogatz_shearflow1,0.01,Strogatz,0.0,0.0,0.13469151805681867,0.017979206105552294
AFP,strogatz_shearflow2,0.0,Strogatz,0.0,0.5,0.010537399770168782,0.00011103062978782124
AFP,strogatz_shearflow2,0.001,Strogatz,25.0,0.5,0.007817579947140132,6.111268881151655e-05
AFP,strogatz_shearflow2,0.01,Strogatz,0.0,0.0,0.010332646325383608,0.00010675788126014292
AFP,strogatz_vdp1,0.0,Strogatz,0.0,0.0,0.3575623965055717,0.12031393457901064
AFP,strogatz_vdp1,0.001,Strogatz,0.0,0.0,0.22573741615294263,0.04970154021761714
AFP,strogatz_vdp1,0.01,Strogatz,0.0,0.0,0.27276837119911246,0.0717647715912882
AFP,strogatz_vdp2,0.0,Strogatz,87.5,1.0,0.000510892408360483,2.6101101892987517e-07
AFP,strogatz_vdp2,0.001,Strogatz,37.5,1.0,0.00019292725576118073,3.722092542632063e-08
AFP,strogatz_vdp2,0.01,Strogatz,0.0,1.0,0.0019518663065298126,3.809774821277508e-06
AFP_FE,feynman_III_10_19,0.0,Feynman,10.0,0.0,0.4163206042220226,0.15983976240745024
AFP_FE,feynman_III_10_19,0.001,Feynman,0.0,0.0,0.5266584110006652,0.24480255790515237
AFP_FE,feynman_III_10_19,0.01,Feynman,0.0,0.0,1.1513657689303054,0.8439966175038721
AFP_FE,feynman_III_12_43,0.0,Feynman,70.0,1.0,0.0006153207933931285,3.786196070439142e-07
AFP_FE,feynman_III_12_43,0.001,Feynman,80.0,1.0,0.0012769350372537726,1.6305617600721031e-06
AFP_FE,feynman_III_12_43,0.01,Feynman,20.0,1.0,0.02438945249819232,0.0005946685427697494
AFP_FE,feynman_III_13_18,0.0,Feynman,20.0,1.0,2.37555045605222,1.8935997916570217
AFP_FE,feynman_III_13_18,0.001,Feynman,10.0,1.0,11.800497243088563,4.943438916405707
AFP_FE,feynman_III_13_18,0.01,Feynman,0.0,0.0,30.996825089678932,6.868809820208648
AFP_FE,feynman_III_14_14,0.0,Feynman,0.0,0.0,0.7231723775743196,0.42066781753201654
AFP_FE,feynman_III_14_14,0.001,Feynman,0.0,0.0,0.7804465449019814,0.47567303366417263
AFP_FE,feynman_III_14_14,0.01,Feynman,0.0,0.0,0.999822086278978,0.692969266839862
AFP_FE,feynman_III_15_12,0.0,Feynman,60.0,1.0,0.0007375079494171399,5.439178276250963e-07
AFP_FE,feynman_III_15_12,0.001,Feynman,40.0,1.0,0.08765633594643936,0.007654264465023021
AFP_FE,feynman_III_15_12,0.01,Feynman,10.0,0.0,0.6084208064478375,0.3149391094971119
AFP_FE,feynman_III_15_14,0.0,Feynman,60.0,0.5,0.0005812629916289953,3.3786660845710776e-07
AFP_FE,feynman_III_15_14,0.001,Feynman,40.0,1.0,3.471037548229457e-05,1.2048102508391524e-09
AFP_FE,feynman_III_15_14,0.01,Feynman,10.0,0.0,0.0008595047923018955,7.387482150638934e-07
AFP_FE,feynman_III_15_27,0.0,Feynman,40.0,1.0,0.0004882896359523682,2.384267401270239e-07
AFP_FE,feynman_III_15_27,0.001,Feynman,30.0,1.0,0.0076061787491158404,5.785228168792539e-05
AFP_FE,feynman_III_15_27,0.01,Feynman,40.0,1.0,0.06747009900487541,0.004541884270081472
AFP_FE,feynman_III_17_37,0.0,Feynman,80.0,1.0,4.0855687424960025e-15,0.0
AFP_FE,feynman_III_17_37,0.001,Feynman,60.0,1.0,2.0755215131104452e-12,0.0
AFP_FE,feynman_III_17_37,0.01,Feynman,40.0,1.0,0.10285371782318595,0.01052332237508987
AFP_FE,feynman_III_19_51,0.0,Feynman,10.0,0.0,0.10527659925627454,0.011022194173635485
AFP_FE,feynman_III_19_51,0.001,Feynman,10.0,0.0,0.14063922363224418,0.01958632078977129
AFP_FE,feynman_III_19_51,0.01,Feynman,0.0,0.0,0.26885315059260945,0.06978910322164797
AFP_FE,feynman_III_21_20,0.0,Feynman,50.0,1.0,0.0005467052701936927,2.9888660787224787e-07
AFP_FE,feynman_III_21_20,0.001,Feynman,10.0,1.0,0.033889122748838374,0.0011478136504891954
AFP_FE,feynman_III_21_20,0.01,Feynman,0.0,0.0,0.5377709332254278,0.254019991204158
AFP_FE,feynman_III_4_32,0.0,Feynman,0.0,1.0,0.025936925527902263,0.0006724979284096608
AFP_FE,feynman_III_4_32,0.001,Feynman,0.0,1.0,0.12411589381573024,0.01528730649998073
AFP_FE,feynman_III_4_32,0.01,Feynman,0.0,0.0,0.4716148302967533,0.2008329489712949
AFP_FE,feynman_III_4_33,0.0,Feynman,0.0,1.0,0.031316613694145276,0.000980249691515681
AFP_FE,feynman_III_4_33,0.001,Feynman,0.0,1.0,0.07418178977327372,0.005487852090016781
AFP_FE,feynman_III_4_33,0.01,Feynman,0.0,0.0,0.46904180440138776,0.19885103438130527
AFP_FE,feynman_III_7_38,0.0,Feynman,70.0,1.0,0.000773224630538989,5.978761506055208e-07
AFP_FE,feynman_III_7_38,0.001,Feynman,60.0,1.0,0.11495206219488317,0.01312743356549457
AFP_FE,feynman_III_7_38,0.01,Feynman,0.0,0.0,1.8570096409567756,1.4925635452998451
AFP_FE,feynman_III_8_54,0.0,Feynman,0.0,0.0,0.26434273695526095,0.0675437657825261
AFP_FE,feynman_III_8_54,0.001,Feynman,0.0,0.0,0.2689059684842238,0.06981559152066906
AFP_FE,feynman_III_8_54,0.01,Feynman,10.0,0.0,0.2347742173152165,0.05365349338551229
AFP_FE,feynman_III_9_52,0.0,Feynman,0.0,0.0,3.240779423505472,2.4425775541730474
AFP_FE,feynman_III_9_52,0.001,Feynman,0.0,0.0,3.8902191152426906,2.7809167455738106
AFP_FE,feynman_III_9_52,0.01,Feynman,0.0,0.0,2.967106187823203,2.2827618167261887
AFP_FE,feynman_II_10_9,0.0,Feynman,30.0,1.0,0.0003204375390832343,1.0268021127996304e-07
AFP_FE,feynman_II_10_9,0.001,Feynman,10.0,1.0,0.001334335495731686,1.7804496301262153e-06
AFP_FE,feynman_II_10_9,0.01,Feynman,10.0,0.0,0.012389285386657265,0.00015348261333306707
AFP_FE,feynman_II_11_20,0.0,Feynman,20.0,1.0,0.07272401300247473,0.0052748455757551434
AFP_FE,feynman_II_11_20,0.001,Feynman,30.0,1.0,0.07898056853728365,0.0062185548528318
AFP_FE,feynman_II_11_20,0.01,Feynman,0.0,0.0,0.4379326785250266,0.17545220919153798
AFP_FE,feynman_II_11_27,0.0,Feynman,0.0,1.0,0.0050289288324478175,2.5289805411979824e-05
AFP_FE,feynman_II_11_27,0.001,Feynman,0.0,1.0,0.011549032295414931,0.00013337125261959085
AFP_FE,feynman_II_11_27,0.01,Feynman,0.0,0.0,0.04849824801529033,0.002349318250065393
AFP_FE,feynman_II_11_28,0.0,Feynman,0.0,1.0,0.001034419513593319,1.0700231575903895e-06
AFP_FE,feynman_II_11_28,0.001,Feynman,0.0,1.0,0.005835696761013171,3.4054776815941016e-05
AFP_FE,feynman_II_11_28,0.01,Feynman,0.0,0.0,0.05108168880284898,0.002605940516582462
AFP_FE,feynman_II_11_3,0.0,Feynman,0.0,0.0,0.007635440629857657,5.829825423581522e-05
AFP_FE,feynman_II_11_3,0.001,Feynman,0.0,0.0,0.010191393571239354,0.0001038591093798564
AFP_FE,feynman_II_11_3,0.01,Feynman,0.0,0.0,0.013309276787386307,0.0001771211617240989
AFP_FE,feynman_II_13_17,0.0,Feynman,20.0,1.0,0.0007139898389016541,5.097813601937154e-07
AFP_FE,feynman_II_13_17,0.001,Feynman,30.0,0.5,0.0006775944060644371,4.5913407371840344e-07
AFP_FE,feynman_II_13_17,0.01,Feynman,10.0,0.0,0.001045017499800805,1.0920609786488704e-06
AFP_FE,feynman_II_13_23,0.0,Feynman,0.0,1.0,0.006325236660448936,4.0007818487151067e-05
AFP_FE,feynman_II_13_23,0.001,Feynman,0.0,1.0,0.0165166841706857,0.00027276365260664535
AFP_FE,feynman_II_13_23,0.01,Feynman,0.0,0.0,0.13721835316177308,0.0186538073065236
AFP_FE,feynman_II_13_34,0.0,Feynman,0.0,1.0,0.007882934435989454,6.213872467152162e-05
AFP_FE,feynman_II_13_34,0.001,Feynman,0.0,1.0,0.02600522639447913,0.0006760432310983961
AFP_FE,feynman_II_13_34,0.01,Feynman,0.0,0.0,0.28741964056498626,0.07937483834384795
AFP_FE,feynman_II_15_4,0.0,Feynman,50.0,1.0,0.0006931060512586622,4.803958829244994e-07
AFP_FE,feynman_II_15_4,0.001,Feynman,20.0,1.0,0.015408925917983957,0.00023740681471783902
AFP_FE,feynman_II_15_4,0.01,Feynman,20.0,0.0,0.18179262019916723,0.032514194607680895
AFP_FE,feynman_II_15_5,0.0,Feynman,60.0,1.0,0.0005456887503509949,2.977761680192782e-07
AFP_FE,feynman_II_15_5,0.001,Feynman,30.0,1.0,0.015274186957541373,0.0002332735768173509
AFP_FE,feynman_II_15_5,0.01,Feynman,10.0,0.0,0.25282190691524126,0.061959181827886914
AFP_FE,feynman_II_21_32,0.0,Feynman,0.0,0.0,0.003361463743572415,1.1299374661138276e-05
AFP_FE,feynman_II_21_32,0.001,Feynman,0.0,0.5,0.0017168901938100275,2.947707593156569e-06
AFP_FE,feynman_II_21_32,0.01,Feynman,0.0,0.0,0.0062382789316454525,3.891536681635515e-05
AFP_FE,feynman_II_24_17,0.0,Feynman,0.0,1.0,0.009785758069479619,9.575647619669674e-05
AFP_FE,feynman_II_24_17,0.001,Feynman,0.0,1.0,0.015442089494658627,0.0002384297013406371
AFP_FE,feynman_II_24_17,0.01,Feynman,0.0,0.0,0.13236528844088283,0.01736885393768481
AFP_FE,feynman_II_27_16,0.0,Feynman,90.0,1.0,4.189419142995043e-14,0.0
AFP_FE,feynman_II_27_16,0.001,Feynman,30.0,1.0,0.494731711465614,0.2189423115160136
AFP_FE,feynman_II_27_16,0.01,Feynman,10.0,0.5,2.7791826582197663,2.1660613704124128
AFP_FE,feynman_II_27_18,0.0,Feynman,100.0,1.0,1.1484956980230007e-14,0.0
AFP_FE,feynman_II_27_18,0.001,Feynman,30.0,1.0,0.043864291009708935,0.0019222273624405928
AFP_FE,feynman_II_27_18,0.01,Feynman,0.0,0.0,1.873082628820644,1.5059508705921065
AFP_FE,feynman_II_2_42,0.0,Feynman,70.0,1.0,6.958922242585859e-05,4.8426598169709055e-09
AFP_FE,feynman_II_2_42,0.001,Feynman,30.0,1.0,0.023524526900403193,0.0005532502947159374
AFP_FE,feynman_II_2_42,0.01,Feynman,30.0,0.5,0.24400656135641904,0.05783409849946452
AFP_FE,feynman_II_34_11,0.0,Feynman,30.0,1.0,0.0005387641119888078,2.902667262716598e-07
AFP_FE,feynman_II_34_11,0.001,Feynman,50.0,1.0,0.010073558064523282,0.00010147142368021325
AFP_FE,feynman_II_34_11,0.01,Feynman,0.0,0.0,0.3740125748965462,0.13092773645975678
AFP_FE,feynman_II_34_2,0.0,Feynman,60.0,1.0,0.000356166470456745,1.2685454659241752e-07
AFP_FE,feynman_II_34_2,0.001,Feynman,40.0,1.0,0.028403393382343347,0.0008064275055469537
AFP_FE,feynman_II_34_2,0.01,Feynman,20.0,0.5,0.41101523790657113,0.15609181670834324
AFP_FE,feynman_II_34_29a,0.0,Feynman,70.0,1.0,0.00048802611687488246,2.3816946243367656e-07
AFP_FE,feynman_II_34_29a,0.001,Feynman,30.0,1.0,0.00040067389091975045,1.6053955408700837e-07
AFP_FE,feynman_II_34_29a,0.01,Feynman,30.0,0.5,0.008605135056746175,7.404560790119131e-05
AFP_FE,feynman_II_34_29b,0.0,Feynman,20.0,1.0,1.0214504535017832,0.7145960153279575
AFP_FE,feynman_II_34_29b,0.001,Feynman,0.0,1.0,2.4484756372908945,1.9452003181002127
AFP_FE,feynman_II_34_29b,0.01,Feynman,0.0,0.0,25.80075327691683,6.502308475190949
AFP_FE,feynman_II_34_2a,0.0,Feynman,40.0,1.0,0.000575301040050639,3.309712318285509e-07
AFP_FE,feynman_II_34_2a,0.001,Feynman,40.0,1.0,0.0012009221871055313,1.4422130594887793e-06
AFP_FE,feynman_II_34_2a,0.01,Feynman,30.0,0.0,0.022500863042082254,0.0005061607166873466
AFP_FE,feynman_II_35_18,0.0,Feynman,0.0,0.0,0.055502079436155045,0.0030757458621667243
AFP_FE,feynman_II_35_18,0.001,Feynman,0.0,0.0,0.04766453273154923,0.002269330800480149
AFP_FE,feynman_II_35_18,0.01,Feynman,0.0,0.0,0.06757013965185295,0.0045553324729846086
AFP_FE,feynman_II_35_21,0.0,Feynman,0.0,0.0,0.6127638134527829,0.3188023911129899
AFP_FE,feynman_II_35_21,0.001,Feynman,0.0,0.0,0.6257244820627094,0.3304046714444588
AFP_FE,feynman_II_35_21,0.01,Feynman,0.0,0.0,0.8768849643400611,0.570373284137132
AFP_FE,feynman_II_36_38,0.0,Feynman,0.0,0.0,0.23867568843412454,0.05540261957056755
AFP_FE,feynman_II_36_38,0.001,Feynman,0.0,0.0,0.18535476256281436,0.03377938595164654
AFP_FE,feynman_II_36_38,0.01,Feynman,0.0,0.0,0.23770446255467198,0.0549647871443932
AFP_FE,feynman_II_37_1,0.0,Feynman,80.0,1.0,4.550233876527479e-08,1.9984014443252798e-15
AFP_FE,feynman_II_37_1,0.001,Feynman,10.0,1.0,0.10533881958537859,0.011035155002417913
AFP_FE,feynman_II_37_1,0.01,Feynman,0.0,0.0,1.4771381866612832,1.1574902007747117
AFP_FE,feynman_II_38_14,0.0,Feynman,10.0,1.0,0.000845639638047138,7.151061417424289e-07
AFP_FE,feynman_II_38_14,0.001,Feynman,10.0,1.0,0.00215119290161635,4.627620192582868e-06
AFP_FE,feynman_II_38_14,0.01,Feynman,0.0,0.0,0.014525618861705086,0.00021097134729565595
AFP_FE,feynman_II_38_3,0.0,Feynman,80.0,1.0,3.8626071324764894e-10,0.0
AFP_FE,feynman_II_38_3,0.001,Feynman,50.0,1.0,4.131588407534113e-15,0.0
AFP_FE,feynman_II_38_3,0.01,Feynman,0.0,0.0,0.7053532379177799,0.40381253685824303
AFP_FE,feynman_II_3_24,0.0,Feynman,50.0,1.0,0.0007272540787994667,5.288983553555477e-07
AFP_FE,feynman_II_3_24,0.001,Feynman,80.0,1.0,8.136550746002602e-05,6.620345805187425e-09
AFP_FE,feynman_II_3_24,0.01,Feynman,50.0,1.0,0.0010096917759844905,1.0194769627666576e-06
AFP_FE,feynman_II_4_23,0.0,Feynman,50.0,1.0,0.0003751086396032141,1.4070648167011827e-07
AFP_FE,feynman_II_4_23,0.001,Feynman,50.0,1.0,0.00016018378699210136,2.5658845385627295e-08
AFP_FE,feynman_II_4_23,0.01,Feynman,10.0,0.0,0.0014295423572025998,2.0435892629008666e-06
AFP_FE,feynman_II_6_11,0.0,Feynman,0.0,0.0,0.0009943242227808142,9.886801712634996e-07
AFP_FE,feynman_II_6_11,0.001,Feynman,0.0,1.0,0.0005372932851336387,2.886840325318894e-07
AFP_FE,feynman_II_6_11,0.01,Feynman,20.0,0.0,0.0016438028964854024,2.7020843118586147e-06
AFP_FE,feynman_II_6_15a,0.0,Feynman,0.0,0.0,0.032852703241248275,0.0010787180846428138
AFP_FE,feynman_II_6_15a,0.001,Feynman,0.0,0.0,0.03816627645200604,0.0014556047514088036
AFP_FE,feynman_II_6_15a,0.01,Feynman,0.0,0.0,0.039488224382217066,0.0015581053879811326
AFP_FE,feynman_II_6_15b,0.0,Feynman,0.0,0.0,0.0018799216282769668,3.534099083448862e-06
AFP_FE,feynman_II_6_15b,0.001,Feynman,0.0,0.0,0.0014500484578938793,2.102638319587259e-06
AFP_FE,feynman_II_6_15b,0.01,Feynman,0.0,0.0,0.001986321933332926,3.945467039487585e-06
AFP_FE,feynman_II_8_31,0.0,Feynman,70.0,1.0,0.000510297596425904,2.6040360297082884e-07
AFP_FE,feynman_II_8_31,0.001,Feynman,40.0,1.0,0.023959533748763494,0.0005738945484747192
AFP_FE,feynman_II_8_31,0.01,Feynman,20.0,0.0,0.5544727631299409,0.26807106126157043
AFP_FE,feynman_II_8_7,0.0,Feynman,50.0,1.0,0.0007480629404061208,5.595980063441791e-07
AFP_FE,feynman_II_8_7,0.001,Feynman,40.0,1.0,0.00022039076048489714,4.857208606155944e-08
AFP_FE,feynman_II_8_7,0.01,Feynman,20.0,0.0,0.004953898099557875,2.4540805252813088e-05
AFP_FE,feynman_I_10_7,0.0,Feynman,0.0,1.0,0.0023805840528262107,5.667164374082904e-06
AFP_FE,feynman_I_10_7,0.001,Feynman,0.0,1.0,0.015528624134149661,0.00024110909836471157
AFP_FE,feynman_I_10_7,0.01,Feynman,0.0,0.0,0.12055658253293729,0.014429284942173852
AFP_FE,feynman_I_11_19,0.0,Feynman,0.0,0.0,1.119225114427445,0.8121138961752169
AFP_FE,feynman_I_11_19,0.001,Feynman,0.0,0.5,0.67942732474493,0.379546428771914
AFP_FE,feynman_I_11_19,0.01,Feynman,0.0,0.0,2.1278048708518327,1.7097453249590913
AFP_FE,feynman_I_12_1,0.0,Feynman,100.0,1.0,2.1314022186561895e-15,0.0
AFP_FE,feynman_I_12_1,0.001,Feynman,20.0,1.0,0.04079466659832116,0.0016628215684883077
AFP_FE,feynman_I_12_1,0.01,Feynman,10.0,0.0,0.32479226976378756,0.10028869232689851
